(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.15625,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
(-0.01875,0,0,1) 
