(-0.70071,0.101449,1.07394,1) 
(-0.773701,0.670776,1.11774,1) 
(-0.992673,0.56859,0.986352,1) 
(-0.86129,0.159842,1.03015,1) 
(-1.03647,0.466403,0.971754,1) 
(-1.02187,0.335019,0.971754,1) 
(-0.86129,0.159842,1.03015,1) 
(-0.992673,0.56859,0.986352,1) 
(-0.525533,0.685375,1.14693,1) 
(-0.62772,0.699973,1.11774,1) 
(-0.452542,0.17444,1.13233,1) 
(-0.379551,0.262029,1.11774,1) 
(-0.773701,0.670776,1.11774,1) 
(-0.70071,0.101449,1.07394,1) 
(-0.452542,0.17444,1.13233,1) 
(-0.62772,0.699973,1.11774,1) 
(-0.364953,0.495599,1.13233,1) 
(-0.437944,0.612384,1.13233,1) 
(-0.364953,0.364216,1.11774,1) 
(-0.437944,0.612384,1.13233,1) 
(-0.525533,0.685375,1.14693,1) 
(-0.379551,0.262029,1.11774,1) 
(-0.364953,0.364216,1.11774,1) 
(0.437944,0.612384,1.13233,1) 
(0.364953,0.495599,1.13233,1) 
(0.452542,0.17444,1.13233,1) 
(0.70071,0.101449,1.07394,1) 
(0.364953,0.364216,1.11774,1) 
(0.379551,0.262029,1.11774,1) 
(0.452542,0.17444,1.13233,1) 
(0.364953,0.495599,1.13233,1) 
(1.02187,0.335019,0.971754,1) 
(0.62772,0.699973,1.11774,1) 
(0.525533,0.685375,1.14693,1) 
(0.86129,0.159842,1.03015,1) 
(0.525533,0.685375,1.14693,1) 
(0.437944,0.612384,1.13233,1) 
(0.70071,0.101449,1.07394,1) 
(0.86129,0.159842,1.03015,1) 
(0.992673,0.56859,0.986352,1) 
(0.773701,0.670776,1.11774,1) 
(1.03647,0.466403,0.971754,1) 
(0.773701,0.670776,1.11774,1) 
(0.62772,0.699973,1.11774,1) 
(1.02187,0.335019,0.971754,1) 
(1.03647,0.466403,0.971754,1) 
(0.335757,-1.8693,0.752782,1) 
(0.306561,-1.79631,0.898764,1) 
(0,-1.8255,0.913362,1) 
(0,-1.89849,0.796577,1) 
(0,-1.8255,0.913362,1) 
(-0.306561,-1.79631,0.898764,1) 
(-0.335757,-1.8693,0.752782,1) 
(0,-1.89849,0.796577,1) 
(0.613121,-1.8255,0.69439,1) 
(0.437944,-1.76711,0.898764,1) 
(0.306561,-1.79631,0.898764,1) 
(0.335757,-1.8693,0.752782,1) 
(-0.306561,-1.79631,0.898764,1) 
(-0.437944,-1.76711,0.898764,1) 
(-0.613121,-1.8255,0.69439,1) 
(-0.335757,-1.8693,0.752782,1) 
(0.686112,-1.72332,0.708988,1) 
(0.496336,-1.59193,0.957156,1) 
(0.437944,-1.76711,0.898764,1) 
(0.613121,-1.8255,0.69439,1) 
(-0.437944,-1.76711,0.898764,1) 
(-0.496336,-1.59193,0.957156,1) 
(-0.686112,-1.72332,0.708988,1) 
(-0.613121,-1.8255,0.69439,1) 
(0.656916,-1.35836,0.781979,1) 
(0.46714,-1.37296,1.00095,1) 
(0.496336,-1.59193,0.957156,1) 
(0.686112,-1.72332,0.708988,1) 
(-0.496336,-1.59193,0.957156,1) 
(-0.46714,-1.37296,1.00095,1) 
(-0.656916,-1.35836,0.781979,1) 
(-0.686112,-1.72332,0.708988,1) 
(0.583925,-0.876625,0.781979,1) 
(0.39415,-0.891223,1.04474,1) 
(0.46714,-1.37296,1.00095,1) 
(0.656916,-1.35836,0.781979,1) 
(-0.46714,-1.37296,1.00095,1) 
(-0.39415,-0.891223,1.04474,1) 
(-0.583925,-0.876625,0.781979,1) 
(-0.656916,-1.35836,0.781979,1) 
(0.379551,-0.409485,0.767381,1) 
(0.817495,-0.321896,0.708988,1) 
(0.744505,-0.146719,0.971754,1) 
(0.23357,-0.248906,1.23452,1) 
(-0.744505,-0.146719,0.971754,1) 
(-0.817495,-0.321896,0.708988,1) 
(-0.379551,-0.409485,0.767381,1) 
(-0.23357,-0.248906,1.23452,1) 
(0.817495,-0.321896,0.708988,1) 
(1.18245,-0.132121,0.723586,1) 
(1.15325,0.043057,0.884166,1) 
(0.744505,-0.146719,0.971754,1) 
(-1.15325,0.043057,0.884166,1) 
(-1.18245,-0.132121,0.723586,1) 
(-0.817495,-0.321896,0.708988,1) 
(-0.744505,-0.146719,0.971754,1) 
(1.18245,-0.132121,0.723586,1) 
(1.5474,0.218234,0.548409,1) 
(1.35763,0.320421,0.840371,1) 
(1.15325,0.043057,0.884166,1) 
(-1.35763,0.320421,0.840371,1) 
(-1.5474,0.218234,0.548409,1) 
(-1.18245,-0.132121,0.723586,1) 
(-1.15325,0.043057,0.884166,1) 
(1.5474,0.218234,0.548409,1) 
(1.60579,0.743767,0.825773,1) 
(1.38682,0.64158,0.942558,1) 
(1.35763,0.320421,0.840371,1) 
(-1.38682,0.64158,0.942558,1) 
(-1.60579,0.743767,0.825773,1) 
(-1.5474,0.218234,0.548409,1) 
(-1.35763,0.320421,0.840371,1) 
(1.60579,0.743767,0.825773,1) 
(1.32843,0.845954,0.884166,1) 
(1.28464,0.714571,1.07394,1) 
(1.38682,0.64158,0.942558,1) 
(-1.28464,0.714571,1.07394,1) 
(-1.32843,0.845954,0.884166,1) 
(-1.60579,0.743767,0.825773,1) 
(-1.38682,0.64158,0.942558,1) 
(1.32843,0.845954,0.884166,1) 
(0.919682,1.06493,1.00095,1) 
(0.817495,0.962739,1.20532,1) 
(1.28464,0.714571,1.07394,1) 
(-0.817495,0.962739,1.20532,1) 
(-0.919682,1.06493,1.00095,1) 
(-1.32843,0.845954,0.884166,1) 
(-1.28464,0.714571,1.07394,1) 
(0.919682,1.06493,1.00095,1) 
(0.598523,1.35689,1.08854,1) 
(0.583925,1.13792,1.27832,1) 
(0.817495,0.962739,1.20532,1) 
(-0.583925,1.13792,1.27832,1) 
(-0.598523,1.35689,1.08854,1) 
(-0.919682,1.06493,1.00095,1) 
(-0.817495,0.962739,1.20532,1) 
(0.598523,1.35689,1.08854,1) 
(0.291963,1.2839,1.13233,1) 
(0.379551,1.09412,1.30751,1) 
(0.583925,1.13792,1.27832,1) 
(-0.379551,1.09412,1.30751,1) 
(-0.291963,1.2839,1.13233,1) 
(-0.598523,1.35689,1.08854,1) 
(-0.583925,1.13792,1.27832,1) 
(0.291963,1.2839,1.13233,1) 
(0.116785,0.860552,1.11774,1) 
(0.189776,0.743767,1.29291,1) 
(0.379551,1.09412,1.30751,1) 
(-0.189776,0.743767,1.29291,1) 
(-0.116785,0.860552,1.11774,1) 
(-0.291963,1.2839,1.13233,1) 
(-0.379551,1.09412,1.30751,1) 
(0.116785,0.860552,1.11774,1) 
(0,0.743767,1.10314,1) 
(0,0.597786,1.24912,1) 
(0.189776,0.743767,1.29291,1) 
(0,0.597786,1.24912,1) 
