i: 0
0.821788 0.747299 0.682988 0.61937 0.559556 0.523522 0.504124 0.485433 0.485433 0.504124 0.523522 0.559556 0.61937 0.682988 0.747299 0.821788 | j: 0
0.670509 0.59763 0.533736 0.469843 0.406285 0.367205 0.344768 0.322332 0.322332 0.344769 0.367205 0.406285 0.469843 0.533736 0.597629 0.670509 | j: 1
0.551217 0.467659 0.395113 0.324338 0.256802 0.217953 0.195517 0.173081 0.173081 0.195517 0.217953 0.256802 0.324338 0.395113 0.467658 0.551217 | j: 2
0.497397 0.413216 0.338238 0.263261 0.188283 0.142817 0.116488 0.0901596 0.0901597 0.116488 0.142817 0.188284 0.263261 0.338238 0.413216 0.497397 | j: 3
0.45922 0.374206 0.298071 0.222111 0.1466 0.101131 0.0748018 0.0484731 0.0484733 0.0748017 0.10113 0.146599 0.22211 0.29807 0.374206 0.45922 | j: 4
0.508047 0.423669 0.348691 0.273714 0.198737 0.15327 0.126941 0.100613 0.100613 0.126941 0.15327 0.198737 0.273714 0.348692 0.423669 0.508047 | j: 5
0.567026 0.486191 0.416883 0.350532 0.286621 0.247876 0.22544 0.203004 0.203004 0.22544 0.247876 0.286622 0.350532 0.416883 0.486191 0.567026 | j: 6
0.60585 0.513785 0.445768 0.413831 0.412662 0.397128 0.374691 0.352255 0.352255 0.374691 0.397128 0.412662 0.412662 0.434772 0.495556 0.583041 | j: 7
0.674196 0.590027 0.525656 0.488967 0.483061 0.483061 0.483061 0.483061 0.483061 0.483061 0.483061 0.483061 0.485194 0.514456 0.573156 0.653408 | j: 8
0.786533 0.701654 0.632926 0.586058 0.566501 0.56615 0.56615 0.56615 0.56615 0.56615 0.56615 0.56615 0.578964 0.619965 0.684182 0.765798 | j: 9
0.701907 0.617538 0.551929 0.512338 0.503558 0.503558 0.503558 0.503558 0.503558 0.503558 0.503558 0.503558 0.507624 0.540226 0.600498 0.681133 | j: 10
0.612348 0.521433 0.454561 0.423288 0.422145 0.422145 0.422145 0.422145 0.422145 0.422145 0.422145 0.422145 0.422145 0.443783 0.50348 0.589791 | j: 11
0.631453 0.543741 0.479988 0.449734 0.447539 0.447539 0.447539 0.447539 0.447539 0.447539 0.447539 0.447539 0.447692 0.469793 0.52655 0.609604 | j: 12
0.747885 0.665007 0.597846 0.552165 0.533513 0.533268 0.533268 0.533268 0.533268 0.533268 0.533268 0.533268 0.540698 0.577049 0.638765 0.719345 | j: 13
0.878372 0.7933 0.720691 0.664642 0.629591 0.618997 0.618997 0.618997 0.618997 0.618997 0.618997 0.620031 0.641114 0.687035 0.753267 0.834988 | j: 14
1.00895 0.922308 0.845936 0.782846 0.736457 0.710052 0.704727 0.704727 0.704727 0.704727 0.704727 0.713792 0.745953 0.798621 0.868071 0.950632 | j: 15

i: 1
0.747299 0.660105 0.588675 0.529721 0.475753 0.434792 0.418923 0.40382 0.40382 0.418923 0.434792 0.475753 0.529721 0.588675 0.660105 0.747299 | j: 0
0.597629 0.508826 0.438114 0.374221 0.310328 0.254998 0.231974 0.209537 0.209537 0.231974 0.254998 0.310328 0.374221 0.438113 0.508826 0.59763 | j: 1
0.467658 0.365746 0.290251 0.224969 0.161076 0.105159 0.0827222 0.060286 0.0602862 0.0827225 0.105159 0.161076 0.224969 0.290251 0.365746 0.467659 | j: 2
0.413216 0.306679 0.226027 0.151049 0.076072 0.0104542 -0.0158743 -0.0422029 -0.0422028 -0.0158743 0.0104541 0.0760719 0.151049 0.226027 0.306679 0.413216 | j: 3
0.374206 0.265361 0.184521 0.109363 0.0343859 -0.0312319 -0.0575607 -0.0838894 -0.0838892 -0.0575609 -0.0312325 0.0343857 0.109363 0.184521 0.265361 0.374206 | j: 4
0.423669 0.317329 0.23648 0.161502 0.086525 0.0209073 -0.00542134 -0.0317498 -0.0317498 -0.00542125 0.0209073 0.0865254 0.161503 0.23648 0.317329 0.423669 | j: 5
0.486191 0.389163 0.318785 0.254892 0.190999 0.135082 0.112645 0.090209 0.0902088 0.112645 0.135082 0.190999 0.254892 0.318785 0.389163 0.486191 | j: 6
0.5222 0.411842 0.323029 0.277298 0.275551 0.275551 0.261897 0.239561 0.239561 0.261897 0.275551 0.275551 0.275551 0.307677 0.388863 0.495556 | j: 7
0.597368 0.497211 0.414947 0.362953 0.352119 0.352119 0.352119 0.352119 0.352119 0.352119 0.352119 0.352119 0.356815 0.399736 0.47629 0.573156 | j: 8
0.707839 0.609508 0.525886 0.464976 0.436396 0.435208 0.435208 0.435208 0.435208 0.435208 0.435208 0.435212 0.455188 0.509484 0.58868 0.684182 | j: 9
0.624556 0.52491 0.442246 0.387588 0.372616 0.372616 0.372616 0.372616 0.372616 0.372616 0.372616 0.372616 0.380361 0.426682 0.504016 0.600498 | j: 10
0.529725 0.421344 0.335059 0.291223 0.289527 0.289527 0.289527 0.289527 0.289527 0.289527 0.289527 0.289527 0.289528 0.320284 0.398912 0.50348 | j: 11
0.551699 0.448657 0.368576 0.322835 0.317032 0.317032 0.317032 0.317032 0.317032 0.317032 0.317032 0.317032 0.317993 0.353275 0.42766 0.52655 | j: 12
0.674396 0.577499 0.494453 0.433295 0.404088 0.402761 0.402761 0.402761 0.402761 0.402761 0.402761 0.402761 0.415556 0.465542 0.543299 0.638765 | j: 13
0.804929 0.708161 0.622379 0.552723 0.505897 0.488511 0.48849 0.48849 0.48849 0.48849 0.48849 0.49092 0.520578 0.579139 0.658942 0.753266 | j: 14
0.935546 0.838877 0.751309 0.676385 0.618718 0.583446 0.574219 0.574219 0.574219 0.574219 0.574219 0.587967 0.629335 0.693413 0.774586 0.868071 | j: 15

i: 2
0.682988 0.588675 0.507145 0.451365 0.407298 0.364483 0.342995 0.327891 0.327891 0.342995 0.364483 0.407298 0.451365 0.507145 0.588675 0.682988 | j: 0
0.533736 0.438113 0.347143 0.278598 0.214705 0.150812 0.120932 0.102954 0.102954 0.120932 0.150812 0.214705 0.278598 0.347143 0.438114 0.533736 | j: 1
