(1.79818,0,0,1) 
(1.73185,0,0,1) 
(1.6148,0,0,1) 
(1.39726,0,0,1) 
(1.39726,0,0,1) 
(1.6148,0,0,1) 
(1.73185,0,0,1) 
(1.79818,0,0,1) 
(1.36371,0,0,1) 
(1.27571,0,0,1) 
(1.1911,0,0,1) 
(0.98049,0,0,1) 
(0.98049,0,0,1) 
(1.1911,0,0,1) 
(1.27571,0,0,1) 
(1.36371,0,0,1) 
(0.96492,0,0,1) 
(0.875472,0,0,1) 
(0.822121,0,0,1) 
(0.568749,0,0,1) 
(0.568749,0,0,1) 
(0.822121,0,0,1) 
(0.875472,0,0,1) 
(0.96492,0,0,1) 
(0.6394,0,0,1) 
(0.645897,0,0,1) 
(0.585607,0,0,1) 
(0.299143,0,0,1) 
(0.299143,0,0,1) 
(0.585607,0,0,1) 
(0.645897,0,0,1) 
(0.6394,0,0,1) 
(0.533735,0,0,1) 
(0.641725,0,0,1) 
(0.427788,0,0,1) 
(0.133978,0,0,1) 
(0.133978,0,0,1) 
(0.427788,0,0,1) 
(0.641725,0,0,1) 
(0.533735,0,0,1) 
(0.524778,0,0,1) 
(0.645137,0,0,1) 
(0.292389,0,0,1) 
(0.0863606,0,0,1) 
(0.0863606,0,0,1) 
(0.292389,0,0,1) 
(0.645137,0,0,1) 
(0.524778,0,0,1) 
(0.652679,0,0,1) 
(0.781677,0,0,1) 
(0.48107,0,0,1) 
(0.227688,0,0,1) 
(0.227688,0,0,1) 
(0.481071,0,0,1) 
(0.781677,0,0,1) 
(0.652679,0,0,1) 
(1.03685,0,0,1) 
(1.02585,0,0,1) 
(0.769757,0,0,1) 
(0.540916,0,0,1) 
(0.540916,0,0,1) 
(0.769757,0,0,1) 
(1.02585,0,0,1) 
(1.03685,0,0,1) 
(1.69985,0,0,1) 
(1.60771,0,0,1) 
(1.41912,0,0,1) 
(1.19481,0,0,1) 
(1.19481,0,0,1) 
(1.41912,0,0,1) 
(1.60771,0,0,1) 
(1.69985,0,0,1) 
(1.23157,0,0,1) 
(1.11479,0,0,1) 
(1.00754,0,0,1) 
(0.771886,0,0,1) 
(0.771886,0,0,1) 
(1.00754,0,0,1) 
(1.11479,0,0,1) 
(1.23157,0,0,1) 
(0.782913,0,0,1) 
(0.63554,0,0,1) 
(0.629354,0,0,1) 
(0.359941,0,0,1) 
(0.359941,0,0,1) 
(0.629354,0,0,1) 
(0.63554,0,0,1) 
(0.782913,0,0,1) 
(0.340627,0,0,1) 
(0.261151,0,0,1) 
(0.312569,0,0,1) 
(-0.0507839,0,0,1) 
(-0.0507839,0,0,1) 
(0.312569,0,0,1) 
(0.261151,0,0,1) 
(0.340627,0,0,1) 
(0.0999259,0,0,1) 
(0.245675,0,0,1) 
(0.0665962,0,0,1) 
(-0.259199,0,0,1) 
(-0.259199,0,0,1) 
(0.0665963,0,0,1) 
(0.245675,0,0,1) 
(0.0999259,0,0,1) 
(0.112611,0,0,1) 
(0.243623,0,0,1) 
(-0.034726,0,0,1) 
(-0.329092,0,0,1) 
(-0.329092,0,0,1) 
(-0.0347259,0,0,1) 
(0.243623,0,0,1) 
(0.112611,0,0,1) 
(0.412792,0,0,1) 
(0.509785,0,0,1) 
(0.14966,0,0,1) 
(-0.0715974,0,0,1) 
(-0.0715973,0,0,1) 
(0.14966,0,0,1) 
(0.509785,0,0,1) 
(0.412792,0,0,1) 
(0.887336,0,0,1) 
(0.794811,0,0,1) 
(0.438167,0,0,1) 
(0.21728,0,0,1) 
(0.21728,0,0,1) 
(0.438167,0,0,1) 
(0.794811,0,0,1) 
(0.887336,0,0,1) 
(1.66368,0,0,1) 
(1.55568,0,0,1) 
(1.29707,0,0,1) 
(1.10137,0,0,1) 
(1.10137,0,0,1) 
(1.29707,0,0,1) 
(1.55568,0,0,1) 
(1.66368,0,0,1) 
(1.19359,0,0,1) 
(1.05327,0,0,1) 
(0.859042,0,0,1) 
(0.617797,0,0,1) 
(0.617797,0,0,1) 
(0.859042,0,0,1) 
(1.05327,0,0,1) 
(1.19359,0,0,1) 
(0.758552,0,0,1) 
(0.55089,0,0,1) 
(0.510516,0,0,1) 
(0.151337,0,0,1) 
(0.151337,0,0,1) 
(0.510516,0,0,1) 
(0.55089,0,0,1) 
(0.758552,0,0,1) 
(0.346047,0,0,1) 
(0.0494522,0,0,1) 
(0.140751,0,0,1) 
(-0.264885,0,0,1) 
(-0.264885,0,0,1) 
(0.140751,0,0,1) 
(0.0494522,0,0,1) 
(0.346047,0,0,1) 
(0.142531,0,0,1) 
(-0.0107766,0,0,1) 
(-0.269368,0,0,1) 
(-0.634134,0,0,1) 
(-0.634134,0,0,1) 
(-0.269368,0,0,1) 
(-0.0107766,0,0,1) 
(0.142531,0,0,1) 
(0.13496,0,0,1) 
(-0.0172945,0,0,1) 
(-0.330239,0,0,1) 
(-0.692357,0,0,1) 
(-0.692357,0,0,1) 
(-0.330239,0,0,1) 
(-0.0172945,0,0,1) 
(0.13496,0,0,1) 
(0.374538,0,0,1) 
(0.359401,0,0,1) 
(-0.133991,0,0,1) 
(-0.40348,0,0,1) 
(-0.40348,0,0,1) 
(-0.13399,0,0,1) 
(0.359401,0,0,1) 
(0.374538,0,0,1) 
(0.845873,0,0,1) 
(0.703075,0,0,1) 
(0.235624,0,0,1) 
(0.070334,0,0,1) 
(0.070334,0,0,1) 
(0.235624,0,0,1) 
(0.703075,0,0,1) 
(0.845873,0,0,1) 
(1.70918,0,0,1) 
(1.49625,0,0,1) 
(1.06115,0,0,1) 
(0.961077,0,0,1) 
(0.961077,0,0,1) 
(1.06115,0,0,1) 
(1.49625,0,0,1) 
(1.70918,0,0,1) 
(1.2563,0,0,1) 
(1.04218,0,0,1) 
(0.839446,0,0,1) 
(0.563879,0,0,1) 
(0.563879,0,0,1) 
(0.839446,0,0,1) 
(1.04218,0,0,1) 
(1.2563,0,0,1) 
(0.864197,0,0,1) 
(0.557637,0,0,1) 
(0.463429,0,0,1) 
(0.0802902,0,0,1) 
(0.0802902,0,0,1) 
(0.463429,0,0,1) 
(0.557637,0,0,1) 
(0.864197,0,0,1) 
(0.6052,0,0,1) 
(0.191958,0,0,1) 
(0.00464359,0,0,1) 
(-0.383769,0,0,1) 
(-0.383769,0,0,1) 
(0.00464361,0,0,1) 
(0.191958,0,0,1) 
(0.6052,0,0,1) 
(0.562199,0,0,1) 
(0.28758,0,0,1) 
(-0.353744,0,0,1) 
(-0.746262,0,0,1) 
(-0.746262,0,0,1) 
(-0.353744,0,0,1) 
(0.28758,0,0,1) 
(0.562199,0,0,1) 
(0.555787,0,0,1) 
(0.198863,0,0,1) 
(-0.476493,0,0,1) 
(-0.995257,0,0,1) 
(-0.995257,0,0,1) 
(-0.476493,0,0,1) 
(0.198863,0,0,1) 
(0.555787,0,0,1) 
(0.663363,0,0,1) 
(0.289577,0,0,1) 
(-0.178062,0,0,1) 
(-0.502889,0,0,1) 
(-0.502889,0,0,1) 
(-0.178062,0,0,1) 
(0.289577,0,0,1) 
(0.663363,0,0,1) 
(1.01098,0,0,1) 
(0.647146,0,0,1) 
(0.168973,0,0,1) 
(-0.0105215,0,0,1) 
(-0.0105215,0,0,1) 
(0.168973,0,0,1) 
(0.647146,0,0,1) 
(1.01098,0,0,1) 
(1.83881,0,0,1) 
(1.25985,0,0,1) 
(0.688819,0,0,1) 
(0.566142,0,0,1) 
(0.566142,0,0,1) 
(0.688819,0,0,1) 
(1.25985,0,0,1) 
(1.83881,0,0,1) 
(1.43775,0,0,1) 
(1.14238,0,0,1) 
(0.717265,0,0,1) 
(0.470013,0,0,1) 
(0.470013,0,0,1) 
(0.717265,0,0,1) 
(1.14238,0,0,1) 
(1.43775,0,0,1) 
(1.12155,0,0,1) 
(0.739874,0,0,1) 
(0.503098,0,0,1) 
(0.0263887,0,0,1) 
(0.0263887,0,0,1) 
(0.503098,0,0,1) 
(0.739875,0,0,1) 
(1.12155,0,0,1) 
(0.95981,0,0,1) 
(0.426832,0,0,1) 
(0.0418901,0,0,1) 
(-0.354644,0,0,1) 
(-0.354644,0,0,1) 
(0.0418901,0,0,1) 
(0.426832,0,0,1) 
(0.95981,0,0,1) 
(0.894816,0,0,1) 
(0.237065,0,0,1) 
(-0.401112,0,0,1) 
(-0.705476,0,0,1) 
(-0.705476,0,0,1) 
(-0.401112,0,0,1) 
(0.237065,0,0,1) 
(0.894816,0,0,1) 
(0.907473,0,0,1) 
(0.222355,0,0,1) 
(-0.315262,0,0,1) 
(-0.737931,0,0,1) 
(-0.737931,0,0,1) 
(-0.315261,0,0,1) 
(0.222355,0,0,1) 
(0.907473,0,0,1) 
(0.991167,0,0,1) 
(0.336881,0,0,1) 
(-0.0761245,0,0,1) 
(-0.431684,0,0,1) 
(-0.431684,0,0,1) 
(-0.0761244,0,0,1) 
(0.336882,0,0,1) 
(0.991167,0,0,1) 
(1.19516,0,0,1) 
(0.715272,0,0,1) 
(0.230848,0,0,1) 
(0.0555056,0,0,1) 
(0.0555056,0,0,1) 
(0.230848,0,0,1) 
(0.715272,0,0,1) 
(1.19516,0,0,1) 
(1.8075,0,0,1) 
(1.12619,0,0,1) 
(0.452805,0,0,1) 
(0.147576,0,0,1) 
(0.147576,0,0,1) 
(0.452805,0,0,1) 
(1.12619,0,0,1) 
(1.8075,0,0,1) 
(1.6738,0,0,1) 
(1.16617,0,0,1) 
(0.508705,0,0,1) 
(0.0354116,0,0,1) 
(0.0354116,0,0,1) 
(0.508706,0,0,1) 
(1.16617,0,0,1) 
(1.6738,0,0,1) 
(1.37121,0,0,1) 
(0.896669,0,0,1) 
(0.568137,0,0,1) 
(-0.014511,0,0,1) 
(-0.0145109,0,0,1) 
(0.568138,0,0,1) 
(0.896669,0,0,1) 
(1.37121,0,0,1) 
(1.06904,0,0,1) 
(0.553795,0,0,1) 
(0.156321,0,0,1) 
(-0.262982,0,0,1) 
(-0.262982,0,0,1) 
(0.156321,0,0,1) 
(0.553795,0,0,1) 
(1.06904,0,0,1) 
(0.928578,0,0,1) 
(0.274034,0,0,1) 
(-0.250363,0,0,1) 
(-0.610012,0,0,1) 
(-0.610012,0,0,1) 
(-0.250363,0,0,1) 
(0.274034,0,0,1) 
(0.928578,0,0,1) 
(0.942617,0,0,1) 
(0.254784,0,0,1) 
(-0.138907,0,0,1) 
(-0.38644,0,0,1) 
(-0.38644,0,0,1) 
(-0.138907,0,0,1) 
(0.254784,0,0,1) 
(0.942617,0,0,1) 
(1.07059,0,0,1) 
(0.526535,0,0,1) 
(0.152028,0,0,1) 
(-0.123926,0,0,1) 
(-0.123926,0,0,1) 
(0.152028,0,0,1) 
(0.526535,0,0,1) 
(1.07059,0,0,1) 
(1.27938,0,0,1) 
(0.86588,0,0,1) 
(0.350305,0,0,1) 
(0.201179,0,0,1) 
(0.201179,0,0,1) 
(0.350305,0,0,1) 
(0.86588,0,0,1) 
(1.27938,0,0,1) 
(1.77882,0,0,1) 
(1.08024,0,0,1) 
(0.395893,0,0,1) 
